	Unnamed: 0	gene_id	Name	gene_id_known	known	n_ss	transcript_novelty	gene_novelty	n_genes	n_genes_no_rt	Name_supp	n_supp_ss	gene_id_known_rt	Name_supp_rt	n_supp_ss_rt	gid	n_supp_total_ss	n_supp_total_ss_rt	perc_supp_ss	perc_supp_ss_rt	perc_supp_annot_ss	perc_supp_annot_ss_rt	fix_needed	perc_supp_diff	perc_supp_annot_diff	Start	End	Chromosome	Strand	gene_id_known_End_dist	gene_id_known_Start_dist	gene_id_known_rt_End_dist	gene_id_known_rt_Start_dist	gene_id_known_End_dist_abs	gene_id_known_Start_dist_abs	gene_id_known_rt_End_dist_abs	gene_id_known_rt_Start_dist_abs
79	6	ENSG00000120948.17	TALONT000431769	ENSG00000277726	True	12	NIC	Known	2	1	ENST00000614757.4	10	ENSG00000120948	ENST00000240185.7	10	ENSG00000120948	18	10	83.33333333333334	83.33333333333334	55.55555555555556	100.0		0.0	-44.44444444	11012653	11024043	chr1	+	6389	8	-2	0	6389	8	2	0
80	7	ENSG00000120948.17	TALONT000433356	ENSG00000277726	True	6	ISM	Known	2	1	ENST00000614757.4	6	ENSG00000120948	ENST00000629725.2	6	ENSG00000120948	18	12	100.0	100.0	33.33333333333333	50.0		0.0	-16.66666667	11016860	11024043	chr1	+	6389	3645	-2	-2	6389	3645	2	2
81	8	ENSG00000120948.17	TALONT000433367	ENSG00000277726	True	4	ISM	Known	2	1	ENST00000614757.4	4	ENSG00000120948	ENST00000616545.4	4	ENSG00000120948	18	10	100.0	100.0	22.22222222222222	40.0		0.0	-17.77777778	11018779	11024043	chr1	+	6389	1726	-2	0	6389	1726	2	0
82	9	ENSG00000120948.17	TALONT000433378	ENSG00000277726	True	2	ISM	Known	2	1	ENST00000611136.4	2	ENSG00000120948	ENST00000439080.6	2	ENSG00000120948	8	8	100.0	100.0	25.0	25.0	no	0.0	0.0	11020432	11024043	chr1	+	6389	73	-2	0	6389	73	2	0
83	185	ENSG00000124593.16	TALONT000981293	ENSG00000214736	True	4	ISM	Known	2	1	ENST00000398881.3	3	ENSG00000124593	ENST00000335515.10	3	ENSG00000124593	4	16	75.0	75.0	75.0	18.75		0.0	56.25	41787661	41789895	chr6	+	1	0	-2	-6716	1	0	2	6716
84	61	ENSG00000137878.17	TALONT000410987	ENSG00000263155	True	6	ISM	Known	2	1	ENST00000267853.9	5	ENSG00000137878	ENST00000488175.5	5	ENSG00000137878	24	26	83.33333333333334	83.33333333333334	20.833333333333336	19.230769230769237		0.0	1.6025641025641022	57646136	57685360	chr15	+	-2	-12473	7340	34561	2	12473	7340	34561
85	121	ENSG00000161551.14	TALONT001004192	ENSG00000198093	True	20	NIC	Known	2	1	ENST00000600738.5	8	ENSG00000161551	ENST00000640955.1	11	ENSG00000161551	10	12	40.0	55.00000000000001	80.0	91.66666666666666	no	-15.0	-11.66666667	51855801	51905019	chr19	-	2	-33422	14071	0	2	33422	14071	0
86	122	ENSG00000161551.14	TALONT001004254	ENSG00000198093	True	18	ISM	Known	2	1	ENST00000600738.5	8	ENSG00000161551	ENST00000640955.1	9	ENSG00000161551	10	12	44.44444444444444	50.0	80.0	75.0		-5.555555556	5.0	51859749	51905011	chr19	-	2	-29474	14063	3940	2	29474	14063	3940
87	102	ENSG00000167807.15	TALONT000516336	ENSG00000267673	True	8	ISM	Known	3	1	ENST00000393708.3	7	ENSG00000167807	ENST00000452032.6	6	ENSG00000167807	8	20	87.5	75.0	87.5	30.0		12.5	57.5	10309879	10316009	chr19	-	-1	-165	2	1508	1	165	2	1508
88	103	ENSG00000167807.15	TALONT000516339	ENSG00000267673	True	4	ISM	Known	2	1	ENST00000460631.5	4	ENSG00000167807	ENST00000493771.2	4	ENSG00000167807	6	12	100.0	100.0	66.66666666666666	33.33333333333333		0.0	33.33333333333333	10309879	10316009	chr19	-	-1	-165	2	1508	1	165	2	1508
89	104	ENSG00000167807.15	TALONT000516344	ENSG00000267673	True	8	ISM	Known	3	1	ENST00000393708.3	7	ENSG00000167807	ENST00000452032.6	8	ENSG00000167807	8	20	87.5	100.0	87.5	40.0		-12.5	47.5	10310216	10316009	chr19	-	-1	0	2	1845	1	0	2	1845
90	46	ENSG00000168970.22	TALONT000302825	ENSG00000243789	True	12	ISM	Known	2	1	ENST00000397299.8	12	ENSG00000168970	ENST00000491746.5	12	ENSG00000168970	14	46	100.0	100.0	85.71428571428571	26.08695652173913		0.0	59.62732919254658	41828094	41837581	chr15	+	-2	7	2651	0	2	7	2651	0
91	72	ENSG00000213599.10	TALONT000628587	ENSG00000261052	True	12	ISM	Known	2	1	ENST00000338971.9	12	ENSG00000213599	ENST00000568997.5	12	ENSG00000213599	14	18	100.0	100.0	85.71428571428571	66.66666666666666		0.0	19.04761904761905	30198540	30204306	chr16	+	6	687	-2	-2751	6	687	2	2751
92	98	ENSG00000214719.11	TALONT000554524	ENSG00000250462	True	4	ISM	Known	2	1	ENST00000398851.7	3	ENSG00000214719	ENST00000398849.6	3	ENSG00000214719	8	16	75.0	75.0	37.5	18.75	yes	0.0	18.75	30631894	30634323	chr17	+	-155	-140	-2	-24237	155	140	2	24237
93	99	ENSG00000214719.11	TALONT000554527	ENSG00000250462	True	4	ISM	Known	2	1	ENST00000412831.1	3	ENSG00000214719	ENST00000398849.6	4	ENSG00000214719	4	16	75.0	100.0	75.0	25.0	yes	-25.0	50.0	30631894	30637466	chr17	+	-2	-140	-2002	-24237	2	140	2002	24237
94	173	ENSG00000214922.9	TALONT000920002	ENSG00000273340	True	4	ISM	Known	2	1	ENST00000510438.1	4	ENSG00000214922	ENST00000458236.1	3	ENSG00000214922	10	10	100.0	75.0	40.0	30.0		25.0	10.0	29740357	29749049	chr6	-	82	-1373	2	2599	82	1373	2	2599
95	101	ENSG00000215472.10	TALONT000326914	ENSG00000177576	True	2	ISM	Known	2	1	ENST00000318240.7	2	ENSG00000215472	ENST00000584895.5	2	ENSG00000215472	4	12	100.0	100.0	50.0	16.666666666666664		0.0	33.333333333333336	49481680	49483771	chr18	-	-2844	21	-7817	0	2844	21	7817	0
96	154	ENSG00000215481.9	TALONT000392415	ENSG00000284128	True	12	NIC	Known	2	1	ENST00000382243.5	9	ENSG00000215481	ENST00000621462.4	9	ENSG00000215481	12	10	75.0	75.0	75.0	90.0		0.0	-15.0	24632914	24653356	chr22	+	-2	11876	-3346	0	2	11876	3346	0
97	155	ENSG00000215481.9	TALONT000392434	ENSG00000284128	True	10	NIC	Known	2	1	ENST00000382243.5	7	ENSG00000215481	ENST00000621462.4	8	ENSG00000215481	12	10	70.0	80.0	58.333333333333336	80.0		-10.0	-21.66666667	24632914	24653356	chr22	+	-2	11876	-3346	0	2	11876	3346	0
98	156	ENSG00000215481.9	TALONT000392510	ENSG00000284128	True	12	NIC	Known	2	1	ENST00000382243.5	8	ENSG00000215481	ENST00000621462.4	9	ENSG00000215481	12	10	66.66666666666666	75.0	66.66666666666666	90.0		-8.333333333	-23.33333333	24632914	24653356	chr22	+	-2	11876	-3346	0	2	11876	3346	0
99	97	ENSG00000215769.8	TALONT000926314	ENSG00000214176	True	10	ISM	Known	2	1	ENST00000578036.5	6	ENSG00000215769	ENST00000579125.1	4	ENSG00000215769	34	8	60.0	40.0	17.647058823529413	50.0		20.0	-32.35294118	64777688	64781626	chr17	-	-47584	-1570	2	15002	47584	1570	2	15002
100	30	ENSG00000275778.2	TALONT000411570	ENSG00000212127	True	4	NIC	Known	3	1	ENST00000381852.4	3	ENSG00000231887	ENST00000541977.5	3	ENSG00000275778	8	8	75.0	75.0	37.5	37.5		0.0	0.0	10995347	11171608	chr12	-	37	57940	2	-10586	37	57940	2	10586
101	168	ENSG00000242086.8	TALONT000989199	ENSG00000215837	True	8	ISM	Known	2	1	ENST00000455183.1	8	ENSG00000242086	ENST00000457233.5	8	ENSG00000242086	28	10	100.0	100.0	28.57142857142857	80.0		0.0	-51.42857143	195658061	195667811	chr3	+	18095	34	-1131	0	18095	34	1131	0
102	117	ENSG00000248101.2	TALONT000761310	ENSG00000239382	True	10	ISM	Known	2	1	ENST00000485128.5	10	ENSG00000248101	ENST00000473572.2	9	ENSG00000248101	14	12	100.0	90.0	71.42857142857143	75.0		10.0	-3.571428571	36009119	36014199	chr19	-	2	0	-38	482	2	0	38	482
103	199	ENSG00000248235.6	TALONT000889717	ENSG00000120913	True	4	ISM	Known	2	1	ENST00000622702.1	4	ENSG00000248235	ENST00000430850.6	4	ENSG00000248235	16	8	100.0	100.0	25.0	50.0		0.0	-25.0	22589323	22594288	chr8	+	-2	-41	6680	0	2	41	6680	0
104	160	ENSG00000248710.1	TALONT000904832	ENSG00000213186	True	2	ISM	Known	2	1	ENST00000471155.5	2	ENSG00000248710	ENST00000483754.1	2	ENSG00000248710	6	36	100.0	100.0	33.33333333333333	5.555555555555555		0.0	27.77777777777777	160435502	160449760	chr3	-	2	0	-71	208049	2	0	71	208049
105	37	ENSG00000250709.1	TALONT000242447	ENSG00000242715	True	6	ISM	Known	2	1	ENST00000477250.1	6	ENSG00000250709	ENST00000511166.1	3	ENSG00000250709	8	30	100.0	50.0	75.0	10.0		50.0	65.0	36280056	36297842	chr13	-	4	0	2	111263	4	0	2	111263
106	171	ENSG00000251201.8	TALONT000513944	ENSG00000134970	True	6	ISM	Known	2	1	ENST00000456936.3	4	ENSG00000251201	ENST00000333314.3	4	ENSG00000251201	4	6	66.66666666666666	66.66666666666666	100.0	66.66666666666666	yes	0.0	33.33333333333334	115613507	115634606	chr5	-	1616	0	8447	32681	1616	0	8447	32681
107	140	ENSG00000254413.8	TALONT000643249	ENSG00000100288	True	14	ISM	Known	2	1	ENST00000481673.5	13	ENSG00000254413	ENST00000492556.5	13	ENSG00000254413	18	52	92.85714285714286	92.85714285714286	72.22222222222221	25.0		0.0	47.22222222222221	50578958	50582965	chr22	-	-36	0	2	1140	36	0	2	1140
108	146	ENSG00000254413.8	TALONT000643472	ENSG00000100288	True	10	ISM	Known	2	1	ENST00000492582.5	10	ENSG00000254413	ENST00000492556.5	10	ENSG00000254413	16	52	100.0	100.0	62.5	19.230769230769237	yes	0.0	43.26923076923077	50578962	50582357	chr22	-	-65	0	-610	1144	65	0	610	1144
109	147	ENSG00000254413.8	TALONT000643557	ENSG00000100288	True	8	NIC	Known	2	1	ENST00000492582.5	8	ENSG00000254413	ENST00000492556.5	8	ENSG00000254413	16	52	100.0	100.0	50.0	15.384615384615383		0.0	34.61538461538461	50578965	50582095	chr22	-	-327	0	-872	1147	327	0	872	1147
110	28	ENSG00000254445.1	TALONT001107701	ENSG00000149300	True	8	NNC	Known	2	1	ENST00000278601.5	6	ENSG00000254445	ENST00000534100.1	7	ENSG00000254445	6	8	75.0	87.5	100.0	87.5	no	-12.5	12.5	111913212	111926871	chr11	+	1	4819	-2	-471	1	4819	2	471
111	153	ENSG00000254709.7	TALONT000369757	ENSG00000211662	True	6	NIC	Known	2	1	ENST00000390308.2	2	ENSG00000254709	ENST00000532223.2	2	ENSG00000254709	4	4	33.33333333333333	33.33333333333333	50.0	50.0		0.0	0.0	22712284	22895825	chr22	+	-182624	-596	-2	175495	182624	596	2	175495
112	132	ENSG00000254806.5	TALONT001096012	ENSG00000244274	True	2	ISM	Known	2	1	ENST00000360981.8	2	ENSG00000254806	ENST00000475242.5	2	ENSG00000254806	6	8	100.0	100.0	33.33333333333333	25.0		0.0	8.333333333333329	45408800	45410610	chr20	+	-2	-512	-2	-45291	2	512	2	45291
113	19	ENSG00000254929.6	TALONT000377473	ENSG00000251079	True	6	ISM	Known	2	1	ENST00000532854.5	4	ENSG00000254929	ENST00000431840.2	6	ENSG00000254929	14	16	66.66666666666666	100.0	28.57142857142857	37.5		-33.33333333	-8.928571429	47546212	47553514	chr10	-	1562	6136	2	22855	1562	6136	2	22855
114	32	ENSG00000255819.7	TALONT003471763	ENSG00000183542	True	10	NNC	Known	2	1	ENST00000309384.2	6	ENSG00000255819	ENST00000591937.1	9	ENSG00000255819	6	20	60.0	90.0	100.0	45.0		-30.0	55.0	10404488	10409549	chr12	-	-210	-2893	2	24723	210	2893	2	24723
115	131	ENSG00000256566.1	TALONT001061770	ENSG00000088876	True	10	ISM	Known	2	1	ENST00000278772.8	9	ENSG00000256566	ENST00000461548.1	8	ENSG00000256566	10	12	90.0	80.0	90.0	66.66666666666666		10.0	23.333333333333343	2481816	2508915	chr20	-	2	0	10	14605	2	0	10	14605
116	23	ENSG00000256591.5	TALONT000908976	ENSG00000167985	True	6	NNC	Known	2	1	ENST00000542794.5	5	ENSG00000256591	ENST00000544880.1	5	ENSG00000256591	8	10	83.33333333333334	83.33333333333334	62.5	50.0		0.0	12.5	61430055	61473531	chr11	+	-26004	-14	-4817	0	26004	14	4817	0
117	24	ENSG00000256591.5	TALONT000909041	ENSG00000167985	True	8	NIC	Known	2	1	ENST00000537782.5	5	ENSG00000256591	ENST00000541135.5	6	ENSG00000256591	8	8	62.5	75.0	62.5	75.0		-12.5	-12.5	61430055	61473531	chr11	+	-26004	-14	-4817	0	26004	14	4817	0
118	25	ENSG00000256591.5	TALONT000909066	ENSG00000167985	True	2	NIC	Known	2	1	ENST00000301761.6	1	ENSG00000256591	ENST00000536670.5	1	ENSG00000256591	6	6	50.0	50.0	16.666666666666664	16.666666666666664		0.0	0.0	61430055	61473531	chr11	+	-26004	-14	-4817	0	26004	14	4817	0
119	26	ENSG00000256591.5	TALONT000909203	ENSG00000167985	True	8	NIC	Known	2	1	ENST00000542794.5	6	ENSG00000256591	ENST00000543044.2	6	ENSG00000256591	8	10	75.0	75.0	75.0	60.0		0.0	15.0	61430120	61473531	chr11	+	-26004	3	-4817	0	26004	3	4817	0
120	27	ENSG00000257069.6	TALONT000983726	ENSG00000182450	True	12	ISM	Known	2	1	ENST00000541349.5	11	ENSG00000257069	ENST00000539086.5	12	ENSG00000257069	12	20	91.66666666666666	100.0	91.66666666666666	60.0		-8.333333333	31.666666666666657	64291721	64300028	chr11	+	-2	10	4743	0	2	10	4743	0
121	29	ENSG00000257069.6	TALONT001701586	ENSG00000182450	True	10	NIC	Known	2	1	ENST00000541349.5	9	ENSG00000257069	ENST00000539086.5	10	ENSG00000257069	12	20	90.0	100.0	75.0	50.0		-10.0	25.0	64291721	64300031	chr11	+	-2	10	4740	0	2	10	4740	0
122	31	ENSG00000257390.5	TALONT000737658	ENSG00000135392	True	12	ISM	Known	2	1	ENST00000357606.7	12	ENSG00000257390	ENST00000546837.5	10	ENSG00000257390	14	30	100.0	83.33333333333334	85.71428571428571	33.33333333333333		16.666666666666657	52.38095238095238	55820959	55830824	chr12	-	2	0	3280	17271	2	0	3280	17271
123	200	ENSG00000257524.6	TALONT000647086	ENSG00000106992	True	12	ISM	Known	2	1	ENST00000644144.1	11	ENSG00000257524	ENST00000645007.1	12	ENSG00000257524	12	28	91.66666666666666	100.0	91.66666666666666	42.85714285714285		-8.333333333	48.80952381	127866490	127885589	chr9	-	7848	0	2	-1359	7848	0	2	1359
124	201	ENSG00000257524.6	TALONT000647810	ENSG00000106992	True	12	ISM	Known	2	1	ENST00000373156.5	10	ENSG00000257524	ENST00000476274.7	11	ENSG00000257524	12	14	83.33333333333334	91.66666666666666	83.33333333333334	78.57142857142857		-8.333333333	4.761904761904773	127867840	127885542	chr9	-	7801	0	2	-9	7801	0	2	9
125	202	ENSG00000257524.6	TALONT000648451	ENSG00000160408	True	12	ISM	Known	2	1	ENST00000622357.4	10	ENSG00000257524	ENST00000643338.1	12	ENSG00000257524	10	24	83.33333333333334	100.0	100.0	50.0		-16.66666667	50.0	127885185	127906627	chr9	-	1221	-135	607	12360	1221	135	607	12360
126	203	ENSG00000257524.6	TALONT000648453	ENSG00000160408	True	10	ISM	Known	2	1	ENST00000373142.5	10	ENSG00000257524	ENST00000646171.1	9	ENSG00000257524	12	24	100.0	90.0	83.33333333333334	37.5		10.0	45.83333333333334	127885320	127899591	chr9	-	-4	0	2	12495	4	0	2	12495
127	204	ENSG00000257524.6	TALONT000648473	ENSG00000160408	True	10	ISM	Known	2	1	ENST00000485320.5	10	ENSG00000257524	ENST00000645007.1	10	ENSG00000257524	12	28	100.0	100.0	83.33333333333334	35.714285714285715		0.0	47.61904761904763	127885320	127899591	chr9	-	-4	0	2	12495	4	0	2	12495
128	205	ENSG00000257524.6	TALONT000648490	ENSG00000160408	True	10	ISM	Known	2	1	ENST00000485320.5	10	ENSG00000257524	ENST00000645007.1	10	ENSG00000257524	12	28	100.0	100.0	83.33333333333334	35.714285714285715		0.0	47.61904761904763	127885320	127899606	chr9	-	2	0	17	12495	2	0	17	12495
129	206	ENSG00000257524.6	TALONT000648534	ENSG00000160408	True	12	ISM	Known	2	1	ENST00000485320.5	11	ENSG00000257524	ENST00000645007.1	11	ENSG00000257524	12	28	91.66666666666666	91.66666666666666	91.66666666666666	39.285714285714285		0.0	52.38095238095237	127885320	127899591	chr9	-	-4	0	2	12495	4	0	2	12495
130	207	ENSG00000257524.6	TALONT000648539	ENSG00000160408	True	12	ISM	Known	2	1	ENST00000373146.5	11	ENSG00000257524	ENST00000645007.1	10	ENSG00000257524	12	28	91.66666666666666	83.33333333333334	91.66666666666666	35.714285714285715		8.333333333333314	55.95238095238094	127885320	127899581	chr9	-	9	0	2	12495	9	0	2	12495
131	208	ENSG00000257524.6	TALONT000648625	ENSG00000160408	True	12	NIC	Known	2	1	ENST00000373142.5	9	ENSG00000257524	ENST00000643338.1	11	ENSG00000257524	12	24	75.0	91.66666666666666	75.0	45.83333333333333		-16.66666667	29.16666666666667	127885320	127906627	chr9	-	1221	0	607	12495	1221	0	607	12495
132	209	ENSG00000257524.6	TALONT000648661	ENSG00000160408	True	12	NIC	Known	2	1	ENST00000373146.5	11	ENSG00000257524	ENST00000646171.1	10	ENSG00000257524	12	24	91.66666666666666	83.33333333333334	91.66666666666666	41.66666666666667		8.333333333333314	49.99999999999999	127885320	127899581	chr9	-	9	0	2	12495	9	0	2	12495
133	210	ENSG00000257524.6	TALONT000648762	ENSG00000160408	True	10	ISM	Known	2	1	ENST00000373144.7	9	ENSG00000257524	ENST00000646171.1	9	ENSG00000257524	10	24	90.0	90.0	90.0	37.5		0.0	52.5	127885320	127899591	chr9	-	-4	0	2	12495	4	0	2	12495
134	211	ENSG00000257524.6	TALONT000648921	ENSG00000160408	True	12	ISM	Known	2	1	ENST00000622357.4	9	ENSG00000257524	ENST00000643338.1	11	ENSG00000257524	10	24	75.0	91.66666666666666	90.0	45.83333333333333		-16.66666667	44.16666666666667	127885321	127906627	chr9	-	1221	0	607	12496	1221	0	607	12496
135	212	ENSG00000257524.6	TALONT001622087	ENSG00000160408	True	10	ISM	Known	2	1	ENST00000622357.4	9	ENSG00000257524	ENST00000643338.1	9	ENSG00000257524	10	24	90.0	90.0	90.0	37.5		0.0	52.5	127885320	127905324	chr9	-	2	0	-653	12495	2	0	653	12495
136	213	ENSG00000257524.6	TALONT001622089	ENSG00000160408	True	10	ISM	Known	2	1	ENST00000373142.5	9	ENSG00000257524	ENST00000643029.1	9	ENSG00000257524	12	26	90.0	90.0	75.0	34.61538461538461		0.0	40.38461538461539	127885320	127905348	chr9	-	2	0	-629	12495	2	0	629	12495
137	214	ENSG00000257524.6	TALONT001622147	ENSG00000160408	True	12	ISM	Known	2	1	ENST00000373146.5	11	ENSG00000257524	ENST00000645007.1	10	ENSG00000257524	12	28	91.66666666666666	83.33333333333334	91.66666666666666	35.714285714285715		8.333333333333314	55.95238095238094	127885321	127905324	chr9	-	2	0	-653	12496	2	0	653	12496
138	36	ENSG00000258311.5	TALONT000732916	ENSG00000135441	True	8	NIC	Known	2	1	ENST00000548925.5	6	ENSG00000258311	ENST00000257899.3	5	ENSG00000258311	6	8	75.0	62.5	100.0	62.5		12.5	37.5	55709896	55719703	chr12	+	-2	6140	2093	6139	2	6140	2093	6139
139	184	ENSG00000258388.7	TALONT000950767	ENSG00000241404	True	12	ISM	Known	2	1	ENST00000395512.5	12	ENSG00000258388	ENST00000428388.6	12	ENSG00000258388	16	30	100.0	100.0	75.0	40.0		0.0	35.0	32166329	32168281	chr6	+	-2	-137	-2	-8693	2	137	2	8693
140	90	ENSG00000258472.8	TALONT000526060	ENSG00000167524	True	2	NIC	Known	2	1	ENST00000525510.1	1	ENSG00000258472	ENST00000584196.1	2	ENSG00000258472	6	14	50.0	100.0	16.666666666666664	14.285714285714285		-50.0	2.38095238095238	28603469	28614183	chr17	-	1	-4494	2	0	1	4494	2	0
141	83	ENSG00000259024.6	TALONT000446661	ENSG00000175106	True	12	NIC	Known	3	1	ENST00000523573.5	9	ENSG00000259024	ENST00000481756.7	10	ENSG00000259024	12	10	75.0	83.33333333333334	75.0	100.0		-8.333333333	-25.0	15435286	15563559	chr17	-	17	-66977	2	-734	17	66977	2	734
142	84	ENSG00000259024.6	TALONT000446670	ENSG00000175106	True	14	NIC	Known	3	1	ENST00000438826.7	11	ENSG00000259024	ENST00000522212.6	12	ENSG00000259024	12	12	78.57142857142857	85.71428571428571	91.66666666666666	100.0		-7.142857143	-8.333333333	15436020	15563561	chr17	-	19	-66243	2	0	19	66243	2	0
143	85	ENSG00000259024.6	TALONT000446694	ENSG00000175106	True	16	NIC	Known	3	1	ENST00000438826.7	11	ENSG00000259024	ENST00000522212.6	12	ENSG00000259024	12	12	68.75	75.0	91.66666666666666	100.0		-6.25	-8.333333333	15436020	15563559	chr17	-	17	-66243	2	0	17	66243	2	0
144	86	ENSG00000259024.6	TALONT000446706	ENSG00000175106	True	14	NIC	Known	3	1	ENST00000225576.7	10	ENSG00000259024	ENST00000522212.6	12	ENSG00000259024	10	12	71.42857142857143	85.71428571428571	100.0	100.0		-14.28571429	0.0	15436014	15563561	chr17	-	19	-66249	2	-6	19	66249	2	6
145	87	ENSG00000259024.6	TALONT000446720	ENSG00000175106	True	14	NIC	Known	3	1	ENST00000428082.6	11	ENSG00000259024	ENST00000557349.5	12	ENSG00000259024	12	12	78.57142857142857	85.71428571428571	91.66666666666666	100.0		-7.142857143	-8.333333333	15436014	15563559	chr17	-	17	-66249	2	-6	17	66249	2	6
146	88	ENSG00000259024.6	TALONT000446832	ENSG00000175106	True	12	NIC	Known	3	1	ENST00000438826.7	11	ENSG00000259024	ENST00000557349.5	10	ENSG00000259024	12	12	91.66666666666666	83.33333333333334	91.66666666666666	83.33333333333334		8.333333333333314	8.333333333333314	15436020	15563559	chr17	-	17	-66243	2	0	17	66243	2	0
147	89	ENSG00000259024.6	TALONT000447845	ENSG00000175106	True	12	ISM	Known	2	1	ENST00000428082.6	11	ENSG00000259024	ENST00000557349.5	10	ENSG00000259024	12	12	91.66666666666666	83.33333333333334	91.66666666666666	83.33333333333334		8.333333333333314	8.333333333333314	15500110	15563559	chr17	-	17	-2153	2	61970	17	2153	2	61970
148	40	ENSG00000259529.1	TALONT000466371	ENSG00000213928	True	12	ISM	Known	2	1	ENST00000396864.7	12	ENSG00000259529	ENST00000558468.1	12	ENSG00000259529	16	40	100.0	100.0	75.0	30.0		0.0	45.0	24161272	24166565	chr14	+	-2	0	839	-10055	2	0	839	10055
149	41	ENSG00000259529.1	TALONT000466506	ENSG00000213928	True	14	NIC	Known	2	1	ENST00000396864.7	14	ENSG00000259529	ENST00000558468.1	14	ENSG00000259529	16	40	100.0	100.0	87.5	35.0		0.0	52.5	24161289	24166565	chr14	+	-2	0	839	-10072	2	0	839	10072
150	43	ENSG00000259529.1	TALONT000467068	ENSG00000213928	True	14	ISM	Known	2	1	ENST00000396864.7	14	ENSG00000259529	ENST00000558468.1	14	ENSG00000259529	16	40	100.0	100.0	87.5	35.0		0.0	52.5	24162143	24166565	chr14	+	-2	-827	839	-10926	2	827	839	10926
151	44	ENSG00000259529.1	TALONT000467175	ENSG00000213928	True	4	ISM	Known	2	1	ENST00000561415.1	4	ENSG00000259529	ENST00000558468.1	4	ENSG00000259529	14	40	100.0	100.0	28.57142857142857	10.0		0.0	18.57142857142857	24164529	24166565	chr14	+	-2	0	839	-13312	2	0	839	13312
152	71	ENSG00000260280.5	TALONT000580383	ENSG00000213648	True	12	ISM	Known	2	1	ENST00000360423.11	12	ENSG00000260280	ENST00000564950.5	12	ENSG00000260280	14	18	100.0	100.0	85.71428571428571	66.66666666666666		0.0	19.04761904761905	29458218	29464963	chr16	+	15	1670	-2	-1771	15	1670	2	1771
153	38	ENSG00000260669.2	TALONT000471602	ENSG00000213920	True	8	ISM	Known	3	1	ENST00000288087.11	8	ENSG00000260669	ENST00000565988.1	8	ENSG00000260669	10	18	100.0	100.0	80.0	44.44444444444444		0.0	35.55555555555556	24213942	24215987	chr14	-	-12	0	2	1204	12	0	2	1204
154	74	ENSG00000260899.1	TALONT000637495	ENSG00000156873	True	14	ISM	Known	2	1	ENST00000563588.5	14	ENSG00000260899	ENST00000483578.1	4	ENSG00000260899	18	8	100.0	28.57142857142857	77.77777777777779	50.0		71.42857142857143	27.777777777777786	30748205	30757365	chr16	+	-2	64	-5986	-7539	2	64	5986	7539
155	78	ENSG00000260899.1	TALONT000637622	ENSG00000156873	True	10	ISM	Known	2	1	ENST00000563588.5	10	ENSG00000260899	ENST00000483578.1	4	ENSG00000260899	18	8	100.0	40.0	55.55555555555556	50.0		60.0	5.555555555555557	30748401	30754053	chr16	+	-502	0	-2674	-7735	502	0	2674	7735
156	100	ENSG00000261408.7	TALONT000988203	ENSG00000250506	True	14	ISM	Known	2	1	ENST00000448471.2	13	ENSG00000261408	ENST00000649294.1	13	ENSG00000261408	14	20	92.85714285714286	92.85714285714286	92.85714285714286	65.0		0.0	27.85714285714286	76000585	76005998	chr17	+	1	320	1	-21326	1	320	1	21326
157	67	ENSG00000261740.6	TALONT000579329	ENSG00000183336	True	4	ISM	Known	2	1	ENST00000380596.9	3	ENSG00000261740	ENST00000569622.5	2	ENSG00000261740	10	8	75.0	50.0	30.0	25.0		25.0	5.0	29453592	29454347	chr16	-	-217	0	2	10323	217	0	2	10323
158	68	ENSG00000261740.6	TALONT000579331	ENSG00000183336	True	2	ISM	Known	2	1	ENST00000330978.3	2	ENSG00000261740	ENST00000568556.1	1	ENSG00000261740	4	8	100.0	50.0	50.0	12.5		50.0	37.5	29453592	29454347	chr16	-	-217	0	2	10323	217	0	2	10323
159	69	ENSG00000261884.2	TALONT000747980	ENSG00000205220	True	6	ISM	Known	2	1	ENST00000358514.8	5	ENSG00000261884	ENST00000573493.1	6	ENSG00000261884	14	8	83.33333333333334	100.0	35.714285714285715	75.0		-16.66666667	-39.28571429	67934501	67935641	chr16	-	-156	0	2	3577	156	0	2	3577
160	70	ENSG00000261884.2	TALONT000748037	ENSG00000205220	True	2	ISM	Known	2	1	ENST00000358514.8	2	ENSG00000261884	ENST00000573493.1	2	ENSG00000261884	14	8	100.0	100.0	14.285714285714285	25.0		0.0	-10.71428571	67934505	67934948	chr16	-	-849	0	-695	3581	849	0	695	3581
161	81	ENSG00000262304.2	TALONT000268735	ENSG00000197417	True	10	NIC	Known	2	1	ENST00000225519.3	10	ENSG00000262304	ENST00000572919.1	10	ENSG00000262304	12	26	100.0	100.0	83.33333333333334	38.46153846153847		0.0	44.87179487179488	3608886	3636249	chr17	-	-75	625	2	23738	75	625	2	23738
162	91	ENSG00000266086.2	TALONT000873770	ENSG00000264112	True	4	ISM	Known	2	1	ENST00000585065.1	2	ENSG00000266086	ENST00000578794.2	2	ENSG00000266086	2	10	50.0	50.0	100.0	20.0		0.0	80.0	57989038	57995391	chr17	-	543	0	-11857	-1	543	0	11857	1
163	92	ENSG00000266086.2	TALONT000874281	ENSG00000136450	True	10	ISM	Known	2	1	ENST00000584773.5	8	ENSG00000266086	ENST00000578794.2	6	ENSG00000266086	8	10	80.0	60.0	100.0	60.0		20.0	40.0	58000610	58007246	chr17	-	16	-2749	2	11573	16	2749	2	11573
